elapsed;fitness;solution
11.12s;914;[[8, 33, 42, 16, 24, 15, 19], [9, 17, 45, 6, 43, 26, 14], [11, 12, 35, 18, 25, 44], [13, 4, 30, 2, 37, 38], [21, 29, 31, 34, 40, 1, 27, 20, 41, 28], [23], [32, 3, 22, 10, 7, 39, 5, 36]]
10.97s;914;[[8, 33, 42, 16, 24, 15, 19], [9, 17, 45, 6, 43, 26, 14], [11, 12, 35, 18, 25, 44], [13, 4, 30, 2, 37, 38], [21, 29, 31, 34, 40, 1, 27, 20, 41, 28], [23], [32, 3, 22, 10, 7, 39, 5, 36]]
7.69s;914;[[8, 33, 42, 16, 24, 15, 19], [9, 17, 45, 6, 43, 26, 14], [11, 12, 35, 18, 25, 44], [13, 4, 30, 2, 37, 38], [21, 29, 31, 34, 40, 1, 27, 20, 41, 28], [23], [32, 3, 22, 7, 10, 39, 5, 36]]
6.33s;914;[[8, 33, 42, 16, 24, 15, 19], [9, 17, 45, 6, 43, 26, 14], [11, 12, 35, 18, 25, 44], [13, 4, 30, 2, 37, 38], [21, 29, 31, 34, 40, 1, 27, 20, 41, 28], [23], [32, 3, 22, 10, 7, 39, 5, 36]]
7.96s;914;[[8, 33, 42, 16, 24, 15, 19], [9, 17, 45, 6, 43, 26, 14], [11, 12, 35, 18, 25, 44], [13, 2, 37, 30, 4, 38], [21, 29, 31, 34, 40, 1, 27, 20, 41, 28], [23], [32, 3, 22, 7, 10, 39, 5, 36]]
10.68s;914;[[8, 33, 42, 16, 24, 15, 19], [9, 17, 45, 6, 43, 26, 14], [11, 12, 35, 18, 25, 44], [13, 2, 37, 30, 4, 38], [21, 29, 31, 34, 40, 1, 27, 20, 41, 28], [23], [32, 3, 22, 10, 7, 39, 5, 36]]
10.86s;914;[[8, 33, 42, 16, 24, 15, 19], [9, 17, 45, 6, 43, 26, 14], [11, 12, 35, 18, 25, 44], [13, 4, 30, 2, 37, 38], [21, 29, 31, 34, 40, 1, 27, 20, 41, 28], [23], [32, 3, 22, 10, 7, 39, 5, 36]]
10.78s;914;[[5, 32, 3, 22, 7, 10, 39, 36], [8, 33, 42, 16, 24, 15, 19], [9, 17, 45, 6, 43, 26, 14], [11, 12, 35, 18, 25, 44], [13, 30, 37, 2, 4, 38], [21, 29, 31, 34, 40, 1, 27, 20, 41, 28], [23]]
14.23s;914;[[5, 32, 3, 22, 7, 10, 39, 36], [8, 33, 42, 16, 24, 15, 19], [9, 17, 45, 6, 43, 26, 14], [11, 12, 35, 18, 25, 44], [13, 4, 30, 2, 37, 38], [21, 29, 31, 34, 40, 1, 27, 20, 41, 28], [23]]
14.33s;914;[[5, 32, 3, 22, 10, 7, 39, 36], [8, 33, 42, 16, 24, 15, 19], [9, 17, 45, 6, 43, 26, 14], [11, 12, 35, 18, 25, 44], [13, 4, 30, 2, 37, 38], [21, 29, 31, 34, 40, 1, 27, 20, 41, 28], [23]]
10.95s;914;[[8, 33, 42, 16, 24, 15, 19], [9, 17, 45, 6, 43, 26, 14], [11, 12, 35, 18, 25, 44], [13, 30, 37, 2, 4, 38], [21, 29, 31, 34, 40, 1, 27, 20, 41, 28], [23], [32, 3, 22, 10, 7, 39, 5, 36]]
6.68s;914;[[3, 44, 25, 18, 35, 12, 11], [8, 33, 42, 16, 24, 15, 19], [9, 17, 45, 6, 43, 26, 14], [13, 4, 30, 2, 37, 38], [21, 29, 31, 34, 40, 1, 27, 20, 41, 28], [23], [32, 22, 10, 7, 39, 5, 36]]
6.22s;914;[[5, 32, 3, 22, 7, 10, 39, 36], [8, 33, 42, 16, 24, 15, 19], [9, 17, 45, 6, 43, 26, 14], [11, 12, 35, 18, 25, 44], [13, 30, 2, 37, 4, 38], [21, 29, 31, 34, 40, 1, 27, 20, 41, 28], [23]]
