elapsed;fitness;solution
506.55s;1351;[[3, 158, 169, 121, 29, 24, 163, 134, 54, 130, 179, 195, 26], [6, 183, 96, 99, 104, 93, 98, 59, 95, 94, 112], [13, 87, 172, 42, 142, 14, 192, 119, 44, 191, 193, 37, 92, 151], [18, 114, 8, 174, 45, 125, 199, 83, 60, 166, 156], [27, 122, 20, 188, 66, 65, 136, 35, 135, 164, 34, 78, 129, 76], [28, 184, 116, 68, 80, 150, 177, 109, 12, 138, 154], [40, 21, 72, 75, 56, 186, 23, 67, 170, 25, 55, 165, 149], [52, 106, 194, 7, 123, 19, 107, 175, 11, 182, 146], [53, 105, 110, 4, 155, 139, 187, 39, 197, 198, 180], [58, 152, 2, 115, 178, 145, 41, 133, 22, 171, 74, 73], [69, 162, 101, 70, 30, 128, 160, 131, 32, 181, 63, 126, 90, 108], [88, 148, 62, 159, 10, 189, 31, 190, 127], [89, 118, 84, 173, 17, 113, 61, 85, 5, 147], [111, 50, 102, 157, 185, 79, 77, 196], [117, 97, 100, 91, 16, 141, 86, 140, 38, 43, 15, 57, 144, 137], [132, 1, 51, 103, 71, 161, 9, 120, 81, 33, 176], [153, 82, 48, 47, 168, 124, 46, 36, 143, 49, 64, 167]]
499.98s;1361;[[12, 184, 3, 158, 121, 29, 24, 163, 134, 130, 179, 149, 26], [13, 87, 172, 42, 142, 14, 43, 15, 57, 144, 178, 2, 137, 53], [18, 199, 125, 45, 174, 46, 47, 168, 48, 82, 153], [27, 167, 127, 190, 31, 88, 182, 7, 194, 106, 52, 146], [28, 154, 138, 180, 21, 72, 74, 171, 73, 40, 152], [50, 157, 185, 79, 129, 169, 78, 34, 164, 81, 33, 102], [51, 9, 120, 135, 35, 136, 65, 71, 161, 103, 122, 69, 132], [54, 165, 55, 25, 170, 187, 139, 39, 186, 56, 197, 4, 155, 110], [58, 115, 145, 41, 22, 133, 75, 23, 67, 198, 105], [61, 16, 86, 113, 17, 173, 84, 5, 118, 60, 166], [89, 83, 114, 8, 124, 36, 143, 49, 64, 11, 175, 107, 19, 123], [94, 95, 59, 98, 85, 93, 99, 104, 6, 183], [96, 92, 151, 193, 91, 191, 141, 44, 140, 38, 119, 192, 100, 37, 97, 117], [111, 76, 196, 116, 77, 68, 80, 150, 177, 109, 195], [147, 112, 156], [148, 62, 159, 10, 90, 32, 131, 181, 63, 126, 108, 189], [162, 101, 70, 30, 160, 128, 66, 188, 20, 1, 176]]
450.64s;1340;[[1, 122, 20, 188, 66, 71, 65, 136, 35, 135, 164, 34, 78, 185], [13, 87, 172, 42, 142, 14, 140, 38, 43, 15, 57, 144, 137], [18, 114, 8, 45, 125, 199, 83, 166, 89, 156], [26, 149, 195, 54, 130, 134, 163, 24, 29, 121, 169, 129, 79], [27, 176, 51, 103, 161, 9, 120, 81, 33, 157], [28, 184, 76, 196, 116, 77, 158, 3, 102, 50, 111], [40, 73, 74, 171, 22, 133, 41, 145, 115, 178, 2, 152, 58], [53, 75, 56, 186, 23, 67, 170, 25, 55, 165, 110, 198, 180], [60, 118, 84, 17, 113, 86, 16, 61, 173, 5, 147], [95, 151, 92, 98, 85, 93, 59, 99, 104, 96, 6, 183], [105, 21, 72, 197, 39, 187, 139, 155, 4, 179], [106, 194, 7, 123, 19, 107, 175, 11, 64, 49, 143, 36, 46, 174], [108, 90, 126, 63, 181, 32, 131, 128, 160, 30, 70, 101, 69, 132], [109, 177, 150, 80, 68, 12, 138, 154], [112, 94, 37, 193, 91, 191, 141, 44, 119, 192, 100, 97, 117], [127, 190, 31, 88, 148, 62, 159, 189, 10, 162], [146, 52, 153, 82, 48, 124, 47, 168, 182, 167]]
253.06s;1359;[[2, 178, 115, 145, 41, 23, 186, 56, 75, 133, 22, 152], [6, 104, 61, 173, 17, 113, 86, 140, 38, 14, 142, 43, 15, 57, 144, 137], [12, 68, 121, 29, 169, 78, 34, 164, 120, 81, 33], [13, 117, 97, 100, 193, 85, 93, 99, 96, 112], [26, 149, 195, 54, 130, 134, 24, 163, 150, 80, 177, 109, 138], [27, 127, 190, 88, 148, 62, 182, 194, 106, 52, 146], [28, 154, 184, 116, 76, 111], [31, 10, 189, 159, 11, 175, 107, 19, 123, 7, 82, 153], [40, 73, 171, 74, 197, 72, 21, 180, 105, 53], [48, 168, 47, 36, 143, 49, 64, 181, 63, 126, 90, 108], [50, 102, 157, 185, 79, 129, 158, 3, 77, 196], [58, 87, 172, 42, 192, 119, 44, 191, 141, 16, 91, 98, 37, 95], [60, 118, 84, 5, 59, 151, 92, 94, 183, 156], [69, 1, 122, 30, 20, 188, 128, 131, 32, 160, 70, 101, 162, 167], [89, 166, 83, 199, 125, 45, 174, 46, 124, 8, 114, 18, 147], [132, 51, 103, 66, 71, 65, 136, 35, 135, 161, 9, 176], [179, 165, 55, 25, 170, 67, 39, 187, 139, 4, 155, 110, 198]]
760.28s;1339;[[5, 84, 173, 17, 113, 86, 140, 38, 14, 87, 13], [18, 153, 114, 8, 174, 45, 125, 199, 83, 60, 118, 89], [26, 149, 179, 139, 187, 39, 4, 155, 110, 198, 180], [27, 162, 31, 10, 159, 148, 88, 190, 127, 167], [28, 184, 116, 3, 158, 79, 129, 169, 121, 29, 24, 163, 134, 177], [40, 197, 56, 186, 23, 67, 170, 25, 55, 165, 130, 54, 195], [50, 51, 103, 161, 71, 65, 136, 35, 135, 164, 34, 78, 185], [53, 105, 21, 73, 72, 74, 171, 22, 75, 133, 41, 145, 115], [58, 152, 2, 178, 57, 15, 43, 142, 42, 172, 144, 137], [62, 11, 175, 107, 19, 123, 182, 7, 194, 106, 52, 146], [69, 101, 70, 30, 9, 120, 81, 33, 157, 102, 1, 132], [82, 48, 47, 168, 124, 46, 36, 143, 49, 64, 181, 63, 126], [95, 151, 92, 98, 85, 93, 59, 96, 166], [104, 99, 61, 16, 141, 44, 119, 192, 191, 91, 193, 100, 37, 97, 117], [111, 76, 196, 77, 68, 80, 150, 109, 12, 138, 154], [147, 6, 183, 94, 112, 156], [176, 122, 20, 188, 66, 128, 160, 131, 32, 90, 108, 189]]
320.92s;1350;[[1, 51, 9, 120, 35, 135, 164, 34, 78, 169, 129, 79, 3], [5, 173, 113, 86, 140, 38, 14, 142, 43, 15, 57, 144, 137], [6, 99, 104, 61, 16, 141, 191, 44, 119, 192, 42, 172, 87, 40, 53], [18, 114, 8, 174, 46, 36, 143, 49, 64, 11, 175, 107, 88], [21, 72, 75, 23, 186, 56, 197, 198, 180, 105], [26, 149, 109, 177, 150, 80, 68, 184, 12, 154, 138], [27, 128, 20, 188, 66, 65, 136, 71, 161, 103, 176], [28, 76, 196, 116, 77, 158, 121, 29, 24, 163, 134, 54, 195], [30, 160, 131, 32, 181, 63, 126, 90, 108, 189, 10, 162], [52, 106, 194, 7, 123, 19, 168, 47, 124, 48, 82, 153], [58, 152, 2, 178, 115, 171, 145, 41, 22, 133, 74, 73], [89, 166, 83, 199, 125, 45, 17, 84, 118, 60, 147], [92, 151, 37, 98, 100, 193, 91, 85, 93, 59, 96], [110, 4, 155, 139, 187, 39, 67, 170, 25, 55, 165, 130, 179], [111, 50, 102, 157, 185, 81, 33, 122, 70, 101, 69, 132], [112, 183, 94, 95, 97, 117, 13, 156], [146, 182, 148, 62, 159, 31, 190, 127, 167]]
697.05s;1350;[[1, 122, 20, 188, 66, 65, 136, 35, 135, 71, 161, 103], [2, 178, 115, 145, 41, 22, 133, 75, 74, 171, 73, 21, 40], [6, 99, 5, 173, 17, 113, 86, 140, 38, 14, 142, 43, 15, 57, 97], [27, 126, 63, 181, 64, 49, 143, 36, 47, 168, 124, 46, 82, 153], [28, 184, 196, 116, 77, 80, 163, 24, 134, 177, 109, 12, 138], [53, 58, 152, 105, 26, 195, 154], [54, 130, 165, 55, 25, 170, 67, 23, 186, 56, 197, 72], [69, 162, 10, 189, 108, 90, 32, 131, 160, 128, 30, 70, 101, 132], [76, 3, 158, 129, 79, 185, 81, 33, 157, 102, 50, 111], [89, 118, 84, 61, 16, 141, 191, 44, 119, 192, 42, 172, 117], [92, 37, 98, 100, 193, 91, 85, 93, 104, 96, 183, 112], [94, 95, 59, 151, 87, 144, 137, 13, 156], [127, 88, 148, 62, 159, 31, 190, 167], [146, 52, 106, 194, 7, 48, 123, 19, 107, 175, 11, 182], [147, 60, 83, 199, 125, 45, 174, 8, 114, 18, 166], [149, 179, 39, 187, 139, 155, 4, 110, 198, 180], [150, 68, 121, 29, 169, 78, 34, 164, 120, 9, 51, 176]]
478.83s;1352;[[10, 189, 108, 90, 32, 131, 181, 63, 126, 159, 31], [13, 117, 97, 192, 14, 38, 140, 119, 44, 16, 61, 5, 60, 166], [26, 195, 54, 130, 165, 55, 25, 170, 67, 23, 22, 145], [27, 167, 162, 70, 30, 20, 188, 66, 128, 160, 101, 132], [28, 184, 116, 77, 68, 80, 150, 12, 154, 138], [46, 124, 168, 47, 36, 143, 49, 64, 11, 175, 107, 19, 182], [52, 106, 194, 7, 48, 123, 62, 148, 88, 190, 127, 146], [53, 40, 73, 74, 171, 41, 133, 75, 197, 72, 21, 180], [58, 152, 2, 115, 178, 57, 15, 43, 142, 42, 172, 144, 87, 137], [69, 122, 103, 161, 71, 65, 136, 35, 135, 9, 51, 1, 176], [76, 196, 158, 3, 79, 129, 169, 121, 29, 24, 163, 134, 177, 109], [89, 18, 83, 199, 125, 45, 174, 8, 114, 82, 153], [94, 151, 37, 100, 193, 91, 85, 93, 99, 104, 6, 147], [102, 157, 185, 78, 34, 164, 120, 81, 33, 50, 111], [105, 198, 110, 56, 186, 39, 187, 139, 155, 4, 179, 149], [112, 92, 98, 191, 141, 86, 113, 17, 173, 84, 118], [156, 95, 59, 96, 183]]
522.15s;1345;[[13, 97, 85, 93, 59, 104, 99, 96, 6, 183], [18, 114, 8, 174, 45, 125, 199, 83, 60, 166, 89, 156], [26, 195, 54, 130, 134, 163, 24, 29, 121, 169, 78, 34, 164], [27, 122, 20, 188, 66, 103, 51, 1, 176], [28, 76, 196, 77, 3, 158, 129, 79, 185, 102, 50, 111], [33, 81, 120, 135, 35, 136, 65, 71, 161, 9, 157], [37, 193, 91, 191, 141, 44, 140, 38, 14, 119, 192, 100, 98, 92, 151, 117], [40, 73, 74, 171, 22, 133, 41, 145, 178, 115, 2, 58, 152], [46, 124, 168, 47, 36, 143, 49, 64, 11, 175, 107, 62, 182], [53, 198, 197, 56, 186, 23, 75, 72, 21, 180, 105], [101, 70, 30, 160, 128, 131, 32, 181, 63, 126, 90, 108, 189], [110, 4, 155, 139, 187, 39, 67, 170, 25, 55, 165, 179, 149], [112, 94, 95, 172, 42, 142, 43, 15, 57, 144, 87, 137], [118, 84, 17, 113, 86, 16, 61, 173, 5, 147], [132, 69, 162, 31, 10, 159, 148, 88, 190, 127, 167], [146, 52, 106, 194, 7, 123, 19, 48, 82, 153], [154, 138, 12, 109, 177, 80, 150, 68, 116, 184]]
488.16s;1348;[[1, 122, 128, 20, 188, 66, 65, 136, 35, 135, 33, 102], [6, 96, 99, 93, 85, 59, 94, 183, 112], [8, 46, 36, 143, 49, 64, 181, 63, 126, 90, 32, 131, 160, 70, 101, 162], [13, 117, 92, 151, 98, 37, 100, 193, 91, 16, 61, 173, 5, 147], [18, 114, 174, 45, 125, 199, 83, 118, 60, 166, 89], [26, 195, 130, 54, 177, 109, 12, 154, 138], [27, 167, 127, 31, 189, 10, 108, 30, 69, 132], [28, 76, 77, 3, 158, 68, 116, 196, 184], [40, 73, 171, 74, 133, 22, 41, 145, 58, 152, 53], [50, 157, 81, 120, 9, 161, 71, 103, 51, 176], [52, 106, 194, 7, 182, 62, 159, 148, 88, 190, 146], [84, 17, 113, 86, 140, 38, 14, 192, 119, 44, 141, 191, 104], [105, 21, 72, 75, 23, 186, 56, 197, 198, 180], [110, 155, 4, 139, 187, 39, 67, 170, 25, 55, 165, 179, 149], [111, 185, 79, 129, 78, 164, 34, 169, 121, 29, 24, 163, 134, 80, 150], [123, 107, 11, 175, 19, 168, 47, 124, 48, 82, 153], [137, 2, 115, 178, 57, 15, 43, 142, 42, 172, 144, 87, 97, 95, 156]]
