elapsed;gap;fitness;solution
5.52s;1.60428%;1520;[[15, 47, 9, 34, 22], [18, 50, 1, 45], [19, 33, 26, 6, 35, 51, 52], [25, 12, 54, 14, 41, 21, 2, 62, 39], [27, 36, 20, 7, 23, 11, 17, 24, 43, 58], [28, 29], [30, 8, 46, 59, 56, 49], [31, 4, 3, 40, 16, 44], [37, 10, 38, 53, 57, 61, 42], [48, 32, 13, 55, 5, 60]]
1.95s;3.14171%;1543;[[1, 50, 18], [4, 3, 40, 16, 44], [22, 62, 2, 21, 51, 34], [23, 11, 17, 24, 43, 14, 58, 12, 54, 41], [25, 35, 6, 26, 33, 19, 52, 39], [27, 36, 7, 20, 45], [28, 29, 15, 9, 47], [30, 8, 46, 59, 56, 49, 31], [37, 10, 53, 38, 57, 61, 42], [48, 32, 13, 55, 5, 60]]
2.42s;2.27273%;1530;[[4, 3, 40, 16, 44], [10, 14, 41, 6, 35, 26, 19, 52], [15, 47, 9, 34, 22], [18, 50, 1, 45], [21, 54, 12, 58, 57, 38, 53, 37], [27, 36, 20, 7, 23, 11, 17, 24, 43, 61], [28, 29], [30, 8, 46, 59, 56, 49, 31], [39, 25, 33, 51, 62, 2, 42], [48, 32, 13, 55, 5, 60]]
1.75s;3.14171%;1543;[[1, 50, 18], [22, 2, 21, 51, 19, 52], [23, 11, 17, 43, 24, 14, 58, 12, 54, 41], [27, 36, 7, 20, 45], [28, 29, 15, 9, 47], [30, 8, 46, 59, 56, 49], [31, 4, 3, 40, 16, 44], [34, 25, 35, 6, 26, 33, 62, 39], [37, 10, 53, 38, 57, 61, 42], [48, 32, 13, 55, 5, 60]]
2.64s;2.94118%;1540;[[1, 50, 18], [4, 3, 40, 16, 44], [22, 62, 2, 21, 51, 34], [23, 11, 17, 24, 43, 14, 58, 12, 54, 41], [25, 35, 6, 26, 33, 19, 52, 39], [27, 36, 7, 20, 45], [28, 48, 32, 13, 55, 60], [29, 5, 15, 9, 47], [30, 8, 46, 59, 56, 49, 31], [37, 10, 53, 38, 57, 61, 42]]
2.82s;1.13636%;1513;[[10, 61, 22, 9, 47, 15], [18, 50, 1, 45], [27, 36, 20, 7, 11, 17, 43, 24, 12, 54], [28, 29], [30, 8, 46, 59, 56, 49], [31, 4, 3, 40, 16, 44], [34, 25, 35, 6, 26, 33, 62, 39], [37, 23, 53, 38, 57, 14, 58, 41], [42, 2, 21, 51, 19, 52], [48, 32, 13, 55, 5, 60]]
2.02s;1.06952%;1512;[[4, 3, 40, 16, 44], [10, 61, 62, 33, 26, 6, 35, 25, 39], [14, 58, 43, 57, 38, 53, 37], [15, 47, 9, 34, 22], [18, 50, 1, 45], [27, 36, 20, 7, 23, 11, 17, 24, 12, 54, 41], [28, 29], [30, 8, 59, 46, 56, 49, 31], [42, 2, 21, 51, 19, 52], [48, 32, 13, 55, 5, 60]]
2.59s;1.06952%;1512;[[10, 61, 22, 9, 47, 15], [18, 50, 1, 45], [25, 35, 6, 26, 33, 2, 62, 42], [27, 36, 20, 7, 23, 11, 17, 24, 43, 58], [28, 29], [30, 8, 46, 59, 56, 49], [31, 4, 3, 40, 16, 44], [34, 52, 19, 51, 21, 39], [37, 53, 38, 57, 14, 12, 54, 41], [48, 32, 13, 55, 5, 60]]
2.46s;1.67112%;1521;[[10, 61, 2, 21, 62, 25, 39, 42], [14, 58, 43, 57, 38, 53, 37], [15, 47, 9, 34, 22], [18, 50, 1, 45], [19, 33, 26, 6, 35, 51, 52], [27, 36, 20, 7, 23, 11, 17, 24, 12, 54, 41], [28, 29], [30, 8, 59, 46, 56, 49], [31, 4, 3, 40, 16, 44], [48, 32, 13, 55, 5, 60]]
1.22s;1.27005%;1515;[[1, 27, 36, 20, 45], [2, 51, 26, 6, 35, 25, 34], [5, 55, 13, 32, 48], [15, 47, 9, 22, 42], [18, 50, 7, 23, 53, 38, 10, 37], [28, 29], [30, 8, 46, 59, 56, 49], [31, 4, 3, 40, 16, 44, 60], [39, 62, 21, 41, 54, 12, 33, 19, 52], [57, 11, 17, 43, 24, 58, 14, 61]]
