elapsed;gap;fitness;solution
1.91s;0.0%;937;[[1, 35, 18, 20, 16, 11, 10, 26], [2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 28, 27, 15, 8, 31], [17, 23, 30, 40, 43, 29], [19, 33, 37, 42, 32, 21, 5, 24]]
1.17s;0.0%;937;[[2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 28, 27, 15, 8, 31], [17, 30, 23, 40, 29, 43], [19, 33, 37, 42, 32, 21, 5, 24], [26, 10, 11, 16, 20, 18, 1, 35]]
0.89s;0.533618%;942;[[2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 5, 21, 32, 42, 37, 33, 24], [17, 30, 23, 40, 29, 43], [19, 27, 28, 15, 8, 31], [26, 10, 11, 16, 20, 18, 1, 35]]
0.64s;0.0%;937;[[1, 35, 18, 20, 16, 11, 10, 26], [2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 28, 27, 15, 8, 31], [17, 23, 30, 40, 29, 43], [19, 24, 5, 21, 32, 42, 37, 33]]
0.55s;0.640342%;943;[[1, 35, 18, 20, 16, 11, 10, 26], [2, 41, 14, 13, 38, 9, 36, 22], [4, 17, 39, 12, 3, 25, 6], [7, 28, 27, 15, 8, 31], [19, 24, 5, 21, 32, 42, 37, 33], [34, 30, 23, 40, 29, 43]]
1.05s;0.0%;937;[[1, 35, 18, 20, 16, 11, 10, 26], [2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 28, 27, 15, 8, 31], [17, 30, 23, 40, 29, 43], [19, 24, 5, 21, 32, 42, 37, 33]]
0.75s;0.0%;937;[[1, 35, 18, 20, 16, 11, 10, 26], [2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 28, 27, 15, 8, 31], [17, 30, 23, 40, 29, 43], [19, 24, 5, 21, 32, 42, 37, 33]]
0.92s;0.0%;937;[[2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 28, 27, 15, 8, 31], [17, 23, 30, 40, 29, 43], [19, 24, 5, 21, 32, 42, 37, 33], [26, 10, 11, 16, 20, 18, 1, 35]]
0.81s;0.0%;937;[[2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 28, 27, 15, 8, 31], [17, 23, 30, 40, 29, 43], [19, 33, 37, 42, 32, 21, 5, 24], [26, 10, 11, 16, 20, 18, 1, 35]]
1.01s;0.0%;937;[[2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 28, 27, 15, 8, 31], [17, 30, 23, 40, 29, 43], [19, 33, 37, 42, 32, 21, 5, 24], [26, 10, 11, 16, 20, 18, 1, 35]]
0.74s;0.533618%;942;[[2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 5, 21, 32, 42, 37, 33, 24], [17, 23, 30, 40, 29, 43], [19, 27, 28, 15, 8, 31], [26, 10, 11, 16, 20, 18, 1, 35]]
0.48s;0.747065%;944;[[1, 35, 18, 20, 16, 11, 10, 26], [2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 5, 21, 32, 42, 37, 33, 24, 28], [8, 15, 27, 19, 31], [17, 30, 23, 40, 43, 29]]
1.14s;0.533618%;942;[[1, 35, 18, 20, 16, 11, 10, 26], [2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 5, 21, 32, 42, 37, 33, 24], [17, 30, 23, 40, 29, 43], [19, 27, 28, 15, 8, 31]]
0.89s;0.0%;937;[[1, 35, 18, 20, 16, 11, 10, 26], [2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 28, 27, 15, 8, 31], [17, 23, 30, 40, 29, 43], [19, 24, 5, 21, 32, 42, 37, 33]]
1.01s;0.0%;937;[[1, 35, 18, 20, 16, 11, 10, 26], [2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 28, 27, 15, 8, 31], [17, 30, 23, 40, 29, 43], [19, 24, 5, 21, 32, 42, 37, 33]]
0.53s;0.0%;937;[[1, 35, 18, 20, 16, 11, 10, 26], [2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 28, 27, 15, 8, 31], [17, 23, 30, 40, 29, 43], [19, 24, 5, 21, 32, 42, 37, 33]]
0.91s;0.0%;937;[[1, 35, 18, 20, 16, 11, 10, 26], [2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 28, 27, 15, 8, 31], [17, 30, 23, 40, 29, 43], [19, 33, 37, 42, 32, 21, 5, 24]]
0.66s;1.49413%;951;[[1, 35, 18, 20, 16, 11, 10, 26], [2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 5, 21, 32, 42, 37, 33, 19], [8, 15, 28, 27, 24, 31], [17, 23, 30, 40, 29, 43]]
1.18s;0.0%;937;[[2, 41, 14, 13, 38, 9, 36, 22], [4, 34, 39, 12, 3, 25, 6], [7, 28, 27, 15, 8, 31], [17, 30, 23, 40, 29, 43], [19, 33, 37, 42, 32, 21, 5, 24], [26, 10, 11, 16, 20, 18, 1, 35]]
