elapsed;gap;fitness;solution
2.95s;3.25203%;889;[[1, 41, 46, 54, 8, 21, 31, 17], [7, 30, 38, 40, 34, 27, 26], [9, 37, 12, 10, 18, 50], [15, 24, 5, 4, 14, 59, 35, 60, 48], [16, 13, 56, 28, 11, 29, 33], [19, 36, 22, 51, 55, 61, 47], [25, 23, 39, 63, 2, 20, 57], [32, 3, 45, 44, 6, 53, 58, 42], [52, 43, 49, 62]]
1.50s;3.36818%;890;[[1, 52, 49, 62], [3, 5, 4, 14, 59, 51, 55, 22, 9], [7, 31, 54, 41, 26, 43], [10, 50, 18, 61, 47, 33], [12, 60, 48, 36, 35, 24, 15, 19, 32], [16, 13, 56, 28, 11, 29], [17, 27, 34, 40, 38, 21, 8, 46, 30], [20, 2, 58, 53, 6, 44, 45], [23, 25, 39, 42, 63, 57], [37]]
2.07s;1.8583%;877;[[1, 52, 26, 41, 54, 8, 21], [3, 19, 35, 36, 60, 48, 12, 10], [7, 30, 46, 62, 49, 43], [9, 37, 50, 18, 61, 47], [15, 24, 5, 4, 14, 59, 51, 55, 22], [16, 13, 56, 28, 11, 29, 33], [17, 31, 27, 34, 40, 38], [20, 2, 63, 42, 39, 25, 23], [32, 45, 44, 6, 53, 58, 57]]
2.59s;3.13589%;888;[[1, 26, 41, 46, 54, 31, 17, 30], [2, 6, 53, 58, 45, 44], [3, 60, 48, 36, 35, 19, 32], [7, 8, 21, 27, 34, 40, 38], [9, 37, 12], [10, 50, 18, 61, 47, 33], [15, 24, 5, 4, 14, 59, 51, 55, 22], [16, 13, 56, 28, 11, 29], [23, 25, 39, 42, 63, 20, 57], [52, 49, 43, 62]]
1.50s;3.01974%;887;[[1, 26, 41, 54, 31, 17, 46, 30], [7, 8, 21, 27, 34, 40, 38], [9, 55, 51, 22, 59, 14, 4, 5, 24], [10, 18, 50, 61, 47, 33], [12, 60, 48, 36, 35, 15, 19, 3, 32], [16, 13, 56, 28, 11, 29], [20, 2, 58, 53, 6, 45, 44], [25, 23, 39, 42, 63, 57], [37], [52, 43, 49, 62]]
1.55s;3.36818%;890;[[1, 52, 62, 41, 54, 31, 17, 46, 30], [6, 53, 58, 44, 45, 2, 20], [7, 8, 21, 27, 34, 40, 38], [9, 37], [10, 18, 50, 61, 47], [12, 55, 51, 22, 60, 19, 3, 32], [15, 24, 5, 4, 14, 59, 35, 36, 48], [16, 13, 56, 28, 11, 29, 33], [23, 25, 39, 42, 63, 57], [26, 43, 49]]
2.10s;0.464576%;865;[[1, 26, 41, 54, 31, 17, 46, 30], [2, 45, 44, 58, 53, 6, 3, 32], [7, 8, 21, 27, 34, 40, 38], [9, 37, 12, 10, 50, 18], [15, 24, 5, 4, 14, 59, 35, 36, 48], [16, 13, 56, 28, 11, 29, 33], [19, 60, 22, 51, 55, 61, 47], [25, 23, 39, 42, 63, 20, 57], [52, 49, 43, 62]]
1.40s;3.48432%;891;[[1, 26, 41, 54, 31, 17, 46, 30], [7, 8, 21, 40, 34, 38, 27], [12, 10, 50, 18, 61], [15, 24, 5, 4, 14, 59, 51, 55, 22], [16, 13, 56, 28, 11, 29, 33], [20, 2, 58, 53, 6, 45, 44], [23, 25, 39, 42, 63, 57], [32, 3, 19, 35, 48, 36, 60, 9, 37], [47], [52, 43, 49, 62]]
1.47s;2.78746%;885;[[1, 26, 41, 54, 31, 17, 46, 30], [2, 44, 45, 58, 53, 6], [7, 8, 21, 27, 34, 40, 38], [9, 22, 55, 51, 59, 14, 4, 5, 24], [10, 18, 50, 61, 47, 33], [12, 48, 36, 60, 35, 15, 19, 3, 32], [16, 13, 56, 28, 11, 29], [25, 23, 39, 42, 63, 20, 57], [37], [52, 49, 43, 62]]
1.45s;3.25203%;889;[[1, 52, 62, 41, 46, 54, 31, 17, 30], [3, 48, 36, 35, 59, 14, 4, 5, 24, 15], [7, 8, 21, 27, 34, 40, 38], [9, 37], [10, 50, 18, 61, 47], [12, 55, 51, 22, 60, 19, 32], [16, 13, 56, 28, 11, 29, 33], [20, 2, 6, 53, 58, 45, 44], [23, 25, 39, 42, 63, 57], [26, 49, 43]]
