elapsed;gap;fitness;solution
4.13s;1.17574%;1635;[[6, 37, 51, 35, 17, 22, 28], [7, 38, 31, 43, 46, 1, 18, 4, 47], [10, 39, 23, 52, 62, 57, 50], [11, 33, 44, 15, 56], [12, 53, 55, 32, 58, 14, 40, 21], [16, 42, 9, 41, 3, 61], [19, 25, 13, 54, 29, 20, 26], [30, 2, 5, 45, 27, 59, 34], [49, 8, 24, 36, 48, 60]]
4.37s;0.928218%;1631;[[5, 45, 27, 59, 24, 8], [7, 16, 61, 60, 13, 25, 19, 26], [9, 38, 31, 43, 46, 1, 18, 52], [11, 33, 44, 15, 56], [12, 10, 6, 37, 35, 51, 50, 53], [17, 57, 62, 47, 4, 23, 39], [20, 34, 2, 30, 29, 54], [21, 40, 14, 58, 32, 55, 22, 28], [42, 41, 3, 48, 36, 49]]
1.83s;1.60891%;1642;[[3, 41, 9, 42, 61, 16], [7, 60, 48, 36, 49, 13, 25], [8, 24, 59, 27, 45, 5, 19], [10, 39, 23, 62, 57, 51, 22], [11, 33, 44, 15, 56], [12, 6, 37, 35, 17, 28], [20, 34, 2, 30, 29, 54], [21, 55, 32, 58, 40, 14, 50, 53], [26], [38, 31, 43, 46, 1, 18, 4, 47, 52]]
3.06s;1.60891%;1642;[[5, 45, 27, 59, 24, 8], [6, 37, 51, 35, 17, 22, 28], [7, 16, 61, 60, 13, 25, 26], [10, 52, 62, 47, 4, 46, 1, 18, 57, 50], [11, 33, 44, 15, 56], [12, 55, 32, 58, 14, 40, 21, 53], [19, 20, 34, 2, 30, 29, 54], [39, 23, 3, 48, 36, 49], [42, 41, 9, 38, 31, 43]]
1.73s;1.54703%;1641;[[5, 45, 27, 59, 24, 8, 7], [6, 37, 57, 51, 35, 17, 22], [10, 39, 23, 46, 1, 18, 4, 47, 62, 52], [11, 33, 44, 15, 56], [12, 28, 16, 13, 25, 26], [19, 54, 29, 30, 2, 34, 20], [21, 55, 32, 58, 40, 14, 50, 53], [41, 42, 9, 38, 31, 43], [60, 49, 36, 48, 3, 61]]
1.83s;1.17574%;1635;[[7, 16, 61, 60, 25, 26], [8, 24, 59, 27, 45, 5, 19], [10, 6, 37, 17, 28, 12], [11, 33, 44, 15, 56], [13, 49, 36, 48, 3, 23, 39], [20, 34, 2, 30, 29, 54], [21, 55, 32, 58, 40, 14, 50, 22], [42, 41, 9, 38, 31, 43], [52, 62, 47, 4, 46, 1, 18, 57, 51, 35, 53]]
4.89s;0.990099%;1632;[[7, 16, 61, 60, 25, 26], [8, 24, 59, 27, 45, 5, 19], [9, 38, 31, 43, 46, 1, 18, 52], [11, 33, 44, 15, 56], [12, 10, 6, 37, 51, 35, 17, 53], [13, 49, 36, 48, 3, 41, 42], [20, 34, 2, 30, 29, 54], [21, 55, 32, 58, 40, 14, 50, 22], [28, 57, 62, 47, 4, 23, 39]]
2.99s;1.23762%;1636;[[5, 45, 27, 59, 24, 8], [6, 37, 51, 62, 47, 4, 23, 39, 10], [7, 16, 61, 60, 13, 25, 19, 26], [9, 38, 31, 43, 46, 1, 18, 52], [11, 33, 44, 15, 56], [12, 28, 35, 17, 22, 53], [20, 34, 2, 30, 29, 54], [21, 55, 32, 58, 40, 14, 57, 50], [42, 41, 3, 48, 36, 49]]
1.99s;0.804455%;1629;[[5, 45, 27, 59, 24, 8], [6, 37, 57, 62, 47, 4, 23, 39], [7, 16, 61, 60, 13, 25, 19, 26], [9, 38, 31, 43, 46, 1, 18, 52], [10, 42, 41, 3, 48, 36, 49], [11, 33, 44, 15, 56], [12, 17, 35, 51, 50, 22], [20, 34, 2, 30, 29, 54], [28, 55, 32, 58, 14, 40, 21, 53]]
1.38s;1.48515%;1640;[[7, 3, 41, 9, 42, 61], [10, 39, 23, 47, 62, 57, 51, 35, 22], [11, 33, 44, 15, 56], [12, 6, 37, 17, 28], [16, 38, 31, 43, 46, 1, 18, 4, 52], [19, 30, 2, 5, 45, 27, 59, 34], [21, 40, 14, 58, 55, 32, 50, 53], [25, 13, 29, 54, 20, 26], [49, 8, 24, 36, 48, 60]]
