elapsed;fitness;solution
221.49s;1368;[[6, 183, 96, 99, 104, 93, 85, 37, 151, 95, 94], [9, 161, 35, 135, 164, 34, 78, 169, 29, 121, 68], [10, 108, 90, 126, 63, 181, 64, 11, 175, 107, 19, 123, 182], [13, 97, 192, 119, 44, 141, 191, 91, 193, 100, 98, 59, 92, 117], [18, 8, 124, 47, 168, 49, 143, 36, 46, 174, 114, 166, 89], [26, 149, 195, 179, 130, 54, 134, 24, 163, 80, 150, 177, 109], [27, 176, 51, 103, 66, 65, 136, 71, 120, 81, 157], [28, 76, 184, 12, 154, 138], [52, 153, 106, 194, 7, 48, 82, 83, 60, 118, 147], [53, 40, 21, 72, 197, 75, 23, 186, 56, 110, 180, 105], [58, 152, 2, 115, 178, 145, 41, 22, 133, 74, 171, 73], [69, 162, 101, 70, 32, 131, 128, 188, 20, 160, 30, 122, 1, 132], [111, 50, 102, 33, 185, 79, 129, 3, 158, 77, 116, 196], [112, 87, 172, 42, 142, 14, 140, 38, 43, 15, 57, 144, 137], [146, 127, 190, 88, 148, 62, 159, 189, 31, 167], [156, 5, 84, 173, 61, 16, 86, 113, 17, 45, 125, 199], [165, 55, 25, 170, 67, 39, 187, 139, 155, 4, 198]]
322.47s;1356;[[5, 84, 113, 17, 45, 125, 199, 83, 60, 118, 166, 89], [13, 87, 97, 92, 151, 59, 96, 6, 147, 112, 156], [18, 114, 8, 174, 46, 36, 143, 49, 64, 11, 175, 107, 182], [26, 12, 177, 163, 24, 134, 54, 130, 179, 198, 21, 180], [27, 167], [28, 184, 116, 77, 158, 129, 79, 185, 81, 33, 102, 50], [40, 73, 171, 74, 72, 56, 186, 23, 75, 133, 22, 41, 145], [53, 110, 197, 155, 4, 139, 187, 39, 67, 170, 25, 55, 165], [69, 101, 70, 30, 128, 160, 131, 32, 181, 63, 126, 90, 108, 162], [88, 148, 62, 159, 189, 10, 31, 190, 127], [104, 99, 93, 98, 85, 91, 193, 100, 37, 58, 152, 105], [106, 194, 7, 123, 19, 168, 47, 124, 48, 82, 153, 52, 146], [111, 157, 120, 135, 35, 136, 65, 71, 66, 188, 20, 132], [117, 192, 119, 14, 38, 140, 44, 191, 141, 86, 16, 61, 173], [121, 29, 169, 78, 34, 164, 9, 161, 103, 51, 122, 1, 176], [137, 2, 115, 178, 57, 15, 43, 142, 42, 172, 144, 95, 94, 183], [149, 195, 109, 150, 80, 68, 3, 196, 76, 138, 154]]
237.30s;1354;[[1, 122, 66, 71, 65, 136, 35, 135, 161, 103, 9, 51], [6, 93, 61, 16, 141, 191, 85, 98, 92, 151], [10, 108, 126, 63, 181, 64, 49, 143, 36, 47, 168, 124, 46, 18], [12, 109, 54, 130, 165, 55, 25, 170, 187, 139, 155, 4, 110, 198], [13, 87, 172, 42, 142, 14, 119, 44, 192, 91, 193, 100, 37, 97, 117], [26, 195, 179, 149, 180, 105], [27, 176, 102, 33, 185, 79, 129, 3, 158, 196, 76, 28], [53, 40, 21, 72, 75, 186, 23, 67, 39, 56, 197], [58, 152, 2, 178, 115, 145, 41, 22, 133, 74, 171, 73], [80, 150, 68, 121, 169, 29, 24, 163, 134, 177, 154, 138], [88, 182, 62, 159, 148, 31, 190, 127, 167], [89, 118, 60, 199, 125, 45, 174, 8, 114, 83, 166], [106, 194, 7, 11, 175, 107, 19, 123, 48, 82, 153, 52, 146], [111, 50, 157, 81, 120, 164, 34, 78, 77, 116, 184], [112, 94, 95, 59, 99, 104, 5, 147, 156], [132, 69, 101, 70, 30, 20, 188, 128, 160, 131, 32, 90, 189, 162], [137, 144, 57, 15, 43, 38, 140, 86, 113, 17, 84, 173, 96, 183]]
676.73s;1355;[[1, 122, 128, 66, 65, 136, 35, 135, 71, 161, 103, 51], [10, 189, 108, 90, 126, 63, 181, 32, 131, 160, 70, 162, 69], [13, 117, 97, 87, 144, 172, 42, 142, 43, 15, 57, 178, 115, 2, 137], [21, 72, 197, 56, 186, 23, 67, 170, 25, 55, 165, 130], [26, 195, 54, 134, 163, 24, 29, 3, 158, 77, 196, 76], [27, 176, 33, 81, 129, 79, 185, 157, 102, 50, 111], [28, 184, 116, 68, 80, 150, 177, 109, 12, 138, 154], [40, 73, 171, 74, 75, 133, 22, 41, 145, 152, 58, 53], [60, 83, 199, 125, 45, 17, 113, 86, 140, 38, 14, 95], [82, 123, 19, 107, 175, 11, 64, 49, 143, 36, 46, 174, 114], [88, 182, 148, 62, 159, 31, 190, 127, 167], [89, 118, 84, 5, 147, 156], [94, 151, 92, 98, 37, 100, 192, 119, 44, 191, 141, 16, 61, 173], [105, 180, 198, 110, 155, 4, 139, 39, 187, 179, 149], [112, 6, 59, 85, 91, 193, 93, 104, 99, 96, 183], [121, 169, 78, 34, 164, 120, 9, 188, 20, 30, 101, 132], [146, 52, 153, 106, 194, 7, 48, 168, 47, 124, 8, 18, 166]]
381.48s;1349;[[13, 87, 144, 172, 42, 142, 43, 15, 57, 137], [18, 114, 8, 45, 17, 113, 86, 140, 38, 14, 119, 44, 192], [26, 149, 195, 54, 134, 24, 163, 150, 80, 177, 109, 154], [27, 167, 31, 108, 10, 189, 159, 62, 148, 88], [28, 184, 116, 196, 76, 176, 162, 190, 127, 146], [40, 21, 72, 74, 75, 23, 186, 56, 197, 198, 180, 105], [50, 102, 33, 81, 9, 120, 164, 34, 185, 157], [52, 153, 82, 48, 124, 47, 168, 19, 123, 7, 194, 106], [53, 73, 171, 133, 22, 41, 145, 115, 178, 2, 58, 152], [69, 122, 20, 128, 160, 131, 32, 181, 63, 126, 90, 30, 70, 101], [83, 199, 125, 174, 46, 36, 143, 49, 64, 11, 175, 107, 182], [89, 166, 60, 118, 147, 6, 183, 112], [94, 96, 99, 104, 59, 93, 85, 98, 92, 151, 97, 117], [95, 37, 100, 193, 91, 191, 141, 16, 61, 173, 84, 5, 156], [110, 4, 155, 139, 187, 39, 67, 170, 25, 55, 165, 130, 179], [111, 77, 3, 158, 79, 129, 78, 169, 29, 121, 68, 12, 138], [132, 1, 51, 103, 161, 135, 35, 136, 65, 71, 66, 188]]
524.32s;1325;[[2, 178, 115, 145, 41, 22, 133, 75, 74, 171, 73], [6, 59, 37, 193, 91, 191, 141, 44, 119, 192, 100, 98, 92, 151, 97, 117], [21, 72, 197, 56, 39, 187, 139, 155, 4, 110, 179, 149], [26, 195, 54, 130, 165, 55, 25, 170, 67, 23, 186, 198], [27, 176, 1, 101, 70, 108, 189, 10, 159, 31, 190], [28, 76, 77, 3, 158, 79, 129, 169, 121, 29, 24, 163, 134, 109], [50, 102, 157, 33, 81, 120, 164, 34, 78, 185, 111], [51, 9, 103, 161, 71, 135, 35, 136, 65, 66, 188], [53, 152, 58, 40, 180, 105], [60, 118, 84, 17, 113, 86, 16, 61, 173, 5, 147], [82, 48, 47, 168, 124, 46, 36, 143, 49, 64, 11, 182], [89, 166, 83, 199, 125, 45, 174, 8, 114, 18, 52, 146], [94, 95, 85, 93, 104, 99, 96, 183, 112], [122, 30, 20, 128, 160, 131, 32, 181, 63, 126, 90, 162, 69, 132], [137, 144, 57, 15, 43, 140, 38, 14, 142, 42, 172, 87, 13, 156], [153, 106, 194, 7, 123, 19, 175, 107, 62, 148, 88, 127, 167], [154, 138, 12, 177, 150, 80, 68, 116, 196, 184]]
292.98s;1348;[[9, 135, 35, 136, 65, 71, 161, 103, 51, 1, 176, 27], [10, 189, 108, 90, 32, 131, 181, 63, 126, 159, 182, 88], [13, 87, 172, 42, 142, 43, 15, 57, 144, 178, 152, 58], [18, 153, 82, 114, 8, 174, 46, 124, 47, 168, 48, 106], [26, 149, 179, 25, 39, 187, 139, 4, 155, 110, 198, 105], [28, 76, 184, 116, 68, 150, 80, 177, 12, 154, 138], [40, 171, 74, 56, 186, 23, 67, 170, 55, 165, 130, 109, 195], [52, 194, 7, 123, 19, 36, 143, 49, 64, 11, 175, 107, 62, 148], [53, 180, 21, 73, 72, 197, 75, 133, 22, 41, 145, 115, 2, 137], [54, 134, 163, 24, 29, 121, 169, 129, 79, 158, 3, 77, 196], [89, 166, 60, 83, 199, 125, 45, 17, 113, 84, 118, 147], [95, 151, 92, 98, 85, 91, 191, 141, 44, 119, 192, 100, 117], [97, 37, 193, 14, 38, 140, 86, 16, 61, 173, 5, 156], [111, 50, 102, 157, 33, 81, 120, 164, 34, 78, 185], [112, 6, 96, 104, 99, 93, 59, 94, 183], [132, 69, 122, 20, 188, 66, 128, 160, 30, 70, 101, 162], [146, 127, 190, 31, 167]]
501.59s;1341;[[13, 87, 172, 42, 142, 192, 119, 44, 141, 191, 91, 193, 100], [16, 61, 173, 84, 17, 113, 86, 140, 38, 14, 43, 15, 57, 144, 137], [18, 114, 8, 46, 36, 143, 49, 64, 11, 175, 107, 19, 123, 7, 106], [26, 195, 54, 130, 134, 163, 24, 29, 121, 169, 78, 129, 79, 158], [27, 69, 162, 189, 10, 108, 90, 126, 63, 181, 32, 131, 70, 101, 132], [28, 76, 196, 77, 3, 81, 33, 157, 102, 50, 111], [30, 160, 128, 66, 65, 136, 35, 135, 164, 34, 185], [40, 73, 171, 74, 133, 22, 41, 145, 178, 115, 2, 152, 58], [53, 198, 197, 56, 186, 23, 75, 72, 21, 180, 105], [89, 118, 60, 5, 125, 45, 174, 199, 83, 166], [110, 4, 155, 139, 187, 39, 67, 170, 25, 55, 165, 179, 149], [117, 97, 92, 151, 37, 98, 85, 93, 59, 99, 104, 96, 183], [120, 9, 161, 71, 103, 188, 20, 51, 122, 1, 176], [127, 190, 88, 148, 62, 159, 31, 167], [138, 154, 12, 109, 177, 150, 80, 68, 116, 184], [146, 52, 153, 82, 124, 47, 168, 48, 182, 194], [147, 6, 95, 94, 112, 156]]
422.36s;1346;[[1, 51, 103, 161, 71, 65, 136, 35, 135, 120, 33, 28], [6, 99, 93, 193, 91, 191, 141, 16, 61, 85, 94], [13, 87, 144, 172, 42, 142, 43, 15, 57, 178, 115, 2, 137], [18, 114, 8, 174, 46, 124, 168, 47, 48, 7, 194, 106], [26, 149, 179, 110, 155, 4, 139, 187, 39, 56, 197, 198], [27, 167, 127, 190, 31, 189, 10, 108, 162], [40, 73, 74, 75, 186, 23, 67, 170, 25, 55, 165, 130, 54, 109], [53, 105, 195, 177, 134, 24, 163, 150, 80, 12, 154, 138], [58, 152, 145, 41, 133, 22, 171, 72, 21, 180], [69, 101, 70, 131, 32, 90, 126, 63, 181, 64, 49, 143, 36, 82, 153], [76, 196, 77, 158, 3, 79, 129, 29, 121, 68, 116, 184], [88, 148, 62, 159, 11, 175, 107, 19, 123, 182, 52, 146], [89, 166, 83, 199, 125, 45, 17, 84, 5, 60, 118, 147], [111, 50, 102, 157, 81, 9, 164, 34, 78, 169, 185], [112, 95, 92, 151, 59, 104, 96, 183, 156], [117, 97, 37, 98, 100, 192, 44, 119, 14, 38, 140, 86, 113, 173], [132, 30, 160, 128, 66, 188, 20, 122, 176]]
657.81s;1341;[[6, 84, 173, 61, 16, 86, 113, 17, 45, 125, 199, 83, 147], [12, 109, 177, 150, 80, 68, 158, 3, 77, 196, 76, 28], [13, 117, 95, 97, 98, 85, 5, 118, 60, 166], [27, 101, 70, 108, 90, 32, 181, 63, 126, 159, 62, 182], [30, 20, 188, 66, 128, 160, 131, 10, 189, 148, 88], [37, 100, 192, 119, 14, 38, 140, 44, 141, 191, 91, 193, 93, 104], [40, 198, 197, 56, 186, 23, 75, 133, 22, 41, 145], [53, 105, 180, 21, 72, 74, 171, 73, 26, 154, 138], [89, 18, 114, 8, 174, 46, 124, 47, 168, 48, 106], [110, 155, 4, 139, 187, 39, 67, 170, 25, 55, 165, 179, 149], [111, 50, 102, 157, 33, 81, 120, 9, 51, 1, 176], [122, 103, 161, 71, 65, 136, 35, 135, 164, 34, 78, 185], [132, 69, 162, 31, 190, 127, 167], [137, 87, 144, 172, 42, 142, 43, 15, 57, 178, 115, 2, 58, 152], [146, 52, 194, 7, 123, 19, 107, 175, 11, 64, 49, 143, 36, 82, 153], [156, 112, 94, 92, 151, 59, 99, 96, 183], [184, 116, 79, 129, 169, 121, 29, 24, 163, 134, 130, 54, 195]]
