elapsed;fitness;solution
28.09s;864;[[1, 26, 41, 54, 31, 7], [2, 44, 45, 58, 53, 6, 3, 32], [9, 37, 12, 10, 50, 18], [15, 24, 5, 4, 14, 59, 51, 55, 22], [16, 13, 56, 28, 11, 29, 33], [17, 27, 34, 40, 38, 21, 8, 46, 30], [19, 48, 35, 60, 36, 61, 47], [23, 25, 39, 42, 63, 20, 57], [52, 43, 49, 62]]
12.91s;882;[[1, 52, 49, 7], [3, 19, 36, 22, 51, 55, 12, 10], [8, 27, 34, 40, 38, 31, 17], [9, 37, 18, 50, 61, 47], [15, 24, 5, 4, 14, 59, 35, 48, 60], [16, 13, 56, 28, 11, 29, 33], [20, 2, 63, 42, 39, 23, 25], [30, 46, 54, 21, 41, 26, 62, 43], [32, 44, 45, 6, 53, 58, 57]]
14.13s;880;[[1, 52, 43, 62, 26, 41], [3, 19, 36, 48, 35, 60, 61, 47], [7, 30, 46, 54, 21, 49], [8, 27, 34, 40, 38, 31, 17], [9, 37, 12, 10, 18, 50], [15, 24, 5, 4, 14, 59, 51, 55, 22], [16, 13, 56, 28, 11, 29, 33], [20, 2, 63, 42, 39, 25, 23], [32, 45, 44, 6, 53, 58, 57]]
12.92s;865;[[1, 26, 41, 54, 31, 7], [2, 6, 53, 58, 45, 44, 32], [3, 19, 15, 48, 60, 36, 61, 47], [9, 22, 55, 51, 59, 35, 14, 4, 5, 24], [16, 13, 56, 28, 11, 29, 33], [17, 27, 34, 40, 38, 21, 8, 46, 30], [25, 23, 39, 42, 63, 20, 57], [37, 12, 10, 18, 50], [52, 43, 49, 62]]
9.43s;875;[[1, 52, 26, 41, 21, 54, 46], [2, 58, 53, 6, 45, 44, 32], [3, 19, 60, 36, 48, 35, 22, 61, 47], [7, 30, 43, 49, 62], [9, 55, 51, 59, 14, 4, 5, 24, 15], [16, 13, 56, 28, 11, 29, 33], [17, 27, 34, 40, 38, 8, 31], [23, 25, 39, 42, 63, 20, 57], [37, 12, 10, 18, 50]]
16.08s;879;[[1, 52, 49, 62], [2, 58, 53, 6, 44, 45, 3, 32], [7, 30, 46, 54, 8, 34, 40, 38, 17], [9, 22, 55, 51, 59, 4, 5, 24, 15, 19], [16, 13, 56, 28, 11, 29, 33], [20, 63, 42, 39, 57, 23, 25], [31, 27, 21, 41, 26, 43], [36, 48, 14, 35, 60, 61, 47], [37, 12, 10, 18, 50]]
23.37s;864;[[1, 26, 41, 54, 31, 7], [2, 45, 44, 58, 53, 6, 3, 32], [9, 19, 35, 60, 48, 36, 61, 47], [15, 24, 5, 4, 14, 59, 51, 55, 22], [16, 13, 56, 28, 11, 29, 33], [17, 27, 34, 40, 38, 21, 8, 46, 30], [18, 50, 10, 12, 37], [23, 25, 39, 42, 63, 20, 57], [52, 49, 43, 62]]
25.02s;865;[[1, 26, 41, 46, 54, 31, 17, 30], [2, 45, 44, 58, 53, 6, 3, 32], [7, 21, 27, 34, 40, 38, 8], [9, 55, 51, 59, 14, 4, 5, 24, 15], [16, 13, 56, 28, 11, 29, 33], [18, 50, 10, 12, 37], [19, 36, 60, 48, 35, 22, 61, 47], [23, 25, 39, 42, 63, 20, 57], [52, 43, 49, 62]]
32.13s;867;[[1, 26, 41, 54, 31, 7], [3, 35, 22, 55, 51, 59, 14, 4, 5, 24], [12, 10, 50, 61, 47], [16, 13, 56, 28, 11, 29, 33], [17, 27, 38, 40, 34, 21, 8, 46, 30], [18, 36, 48, 60, 15, 19, 9, 37], [20, 2, 63, 42, 39, 23, 25], [32, 45, 44, 6, 53, 58, 57], [52, 49, 43, 62]]
35.90s;865;[[1, 26, 41, 54, 31, 7], [2, 6, 53, 58, 45, 44, 32], [3, 19, 60, 48, 36, 35, 22, 61, 47], [9, 55, 51, 59, 14, 4, 5, 24, 15], [16, 13, 56, 28, 11, 29, 33], [17, 38, 40, 34, 27, 21, 8, 46, 30], [20, 63, 42, 39, 57, 25, 23], [37, 12, 10, 18, 50], [52, 43, 49, 62]]
32.18s;864;[[1, 26, 41, 54, 31, 7], [2, 45, 44, 58, 53, 6, 3, 32], [9, 55, 51, 59, 14, 4, 5, 24, 15], [16, 13, 56, 28, 11, 29, 33], [17, 8, 21, 27, 38, 40, 34, 46, 30], [18, 50, 10, 12, 37], [19, 48, 36, 60, 35, 22, 61, 47], [20, 63, 42, 39, 57, 23, 25], [52, 43, 49, 62]]
13.49s;884;[[1, 26, 41, 54, 31, 7], [3, 19, 15, 35, 36, 60, 48, 12], [9, 22, 55, 51, 59, 14, 4, 5, 24, 32], [10, 18, 50, 61, 47, 33], [16, 13, 56, 28, 11, 29], [17, 27, 34, 40, 38, 21, 8, 46, 30], [20, 2, 58, 53, 6, 45, 44], [25, 23, 39, 42, 63, 57], [37], [52, 49, 43, 62]]
12.94s;881;[[1, 62, 26, 41, 54, 31, 17], [3, 19, 48, 60, 22, 51, 55, 9, 37], [7, 43, 49, 52], [8, 21, 27, 38, 40, 34, 46, 30], [10, 18, 50, 61, 47, 33], [12, 45, 44, 6, 53, 58, 20], [15, 24, 5, 4, 14, 59, 35, 36, 32], [16, 13, 56, 28, 11, 29], [25, 23, 39, 42, 63, 2, 57]]
26.38s;873;[[1, 26, 41, 54, 31, 7], [3, 36, 48, 60, 22, 51, 55, 9, 37], [10, 18, 50, 61, 47, 33], [12, 6, 53, 58, 44, 45, 20], [15, 24, 5, 4, 14, 59, 35, 19, 32], [16, 13, 56, 28, 11, 29], [17, 27, 38, 34, 40, 21, 8, 46, 30], [25, 23, 39, 42, 63, 2, 57], [52, 43, 49, 62]]
21.30s;878;[[1, 52, 49, 62], [2, 58, 53, 6, 44, 45, 3, 32], [7, 17, 21, 54, 46, 41, 26, 43], [9, 55, 51, 22, 35, 59, 14, 4, 5, 24], [16, 13, 56, 28, 11, 29, 33], [19, 15, 48, 36, 60, 61, 47], [23, 25, 39, 42, 63, 20, 57], [30, 8, 27, 34, 40, 38, 31], [37, 12, 10, 18, 50]]
16.23s;877;[[1, 52, 26, 41, 46, 8, 31, 17], [2, 6, 53, 58, 44, 45, 32], [3, 19, 15, 48, 60, 36, 61, 47], [7, 30, 43, 49, 62], [9, 22, 55, 51, 59, 35, 14, 4, 5, 24], [16, 13, 56, 28, 11, 29, 33], [25, 23, 39, 42, 63, 20, 57], [37, 12, 10, 18, 50], [38, 40, 34, 27, 21, 54]]
8.21s;884;[[1, 26, 41, 54, 31, 7], [3, 19, 15, 35, 48, 60, 36, 12], [9, 22, 55, 51, 59, 14, 4, 5, 24, 32], [10, 18, 50, 61, 47, 33], [16, 13, 56, 28, 11, 29], [17, 38, 40, 34, 27, 21, 8, 46, 30], [20, 2, 58, 53, 6, 45, 44], [23, 25, 39, 42, 63, 57], [37], [52, 43, 49, 62]]
19.46s;883;[[1, 62, 26, 41, 54, 31], [3, 48, 36, 60, 22, 51, 55, 9, 37], [7, 30, 46, 43, 49], [10, 29, 11, 28, 56, 13], [12, 50, 18, 61, 47, 33], [16, 38, 40, 34, 27, 21, 8, 17], [20, 2, 6, 53, 58, 45, 44], [24, 5, 4, 14, 59, 35, 15, 19, 32], [52, 25, 23, 39, 42, 63, 57]]
28.19s;870;[[1, 26, 41, 54, 21, 17, 46, 7], [2, 44, 45, 58, 53, 6, 3, 32], [9, 22, 55, 51, 59, 35, 14, 4, 5, 24], [16, 13, 56, 28, 11, 29, 33], [18, 50, 10, 12, 37], [19, 15, 36, 48, 60, 61, 47], [25, 23, 39, 42, 63, 20, 57], [30, 8, 27, 34, 40, 38, 31], [52, 49, 43, 62]]
14.01s;878;[[1, 52, 43, 21, 8, 54, 7], [2, 58, 53, 6, 45, 44, 3, 32], [9, 55, 51, 59, 14, 4, 5, 24, 15], [16, 13, 56, 28, 11, 29, 33], [17, 27, 34, 40, 38, 31], [18, 50, 10, 12, 37], [19, 48, 60, 36, 35, 22, 61, 47], [20, 63, 42, 39, 57, 25, 23], [30, 46, 41, 26, 62, 49]]

avg_time;avg_ans;best;worst
20.12s;873.90;864;884
