elapsed;gap;fitness;solution
16.91s;1.66503%;1038;[[2, 73, 1, 33, 6], [4, 75], [7, 53, 14, 19, 35], [8, 54, 13, 57, 15, 45], [11, 66, 59], [12, 40, 17], [16, 49, 24, 56, 23, 63], [25, 55, 18, 50, 44, 3, 51], [26, 58, 10, 65, 38], [27, 37, 20, 70, 60, 71, 69, 36], [29, 5, 47, 48, 30], [32, 9, 39, 31, 72], [34, 52, 46, 67], [43, 41, 42, 64, 22, 68], [62, 28, 61, 21, 74]]
27.18s;0.195886%;1023;[[2, 28, 62, 6], [3, 50, 18, 24, 49, 16], [7, 35, 14, 53, 26], [11, 66, 59], [12, 58, 10, 65, 38], [17, 44, 32, 40], [19, 54, 13, 57, 15, 5, 29], [30, 48, 47, 21, 74], [33, 1, 56, 23, 63, 51], [37, 20, 70, 60, 71, 36, 69, 61], [39, 9, 25, 55, 31, 72], [45, 27, 52, 8, 46], [67, 34, 4, 75], [68, 22, 64, 42, 41, 43, 73]]
7.05s;1.07738%;1032;[[1, 42, 64, 22, 28], [2, 62, 73, 33, 6], [3, 44, 50, 32, 17], [7, 53, 14, 35, 8], [11, 66, 59], [12, 39, 9, 40], [16, 49, 23, 56, 41, 43, 63], [26, 38, 65, 10, 58], [30, 48, 47, 21, 74], [37, 20, 70, 60, 71, 36, 69, 61], [45, 29, 5, 15, 57, 52], [46, 19, 54, 13, 27, 68], [51, 24, 18, 55, 25, 31, 72], [67, 34, 4, 75]]
15.97s;0.979432%;1031;[[4, 27, 13, 54, 52], [6, 51, 33, 2, 68], [7, 11, 66, 65], [8, 19, 59, 14, 35], [12, 25, 55, 18, 50, 32], [16, 49, 24, 3, 44, 17], [26, 46, 34, 67], [28, 22, 64, 42, 62], [30, 48, 47, 21, 74], [31, 10, 38, 53], [37, 20, 70, 60, 71, 36, 69, 61], [40, 9, 39, 72, 58], [57, 15, 5, 29, 45, 75], [63, 23, 56, 41, 43, 1, 73]]
24.69s;0.195886%;1023;[[2, 28, 62, 33], [4, 45, 27, 52], [6, 1, 56, 23, 63, 16], [7, 53, 14, 35, 8], [11, 66, 59], [12, 40, 44, 3, 17], [19, 54, 13, 57, 15, 5, 29], [22, 64, 42, 41, 43, 73, 68], [26, 58, 10, 65, 38], [30, 48, 47, 21, 74], [32, 9, 39, 31, 72], [37, 20, 70, 60, 71, 36, 69, 61], [50, 25, 55, 18, 24, 49, 51], [67, 46, 34, 75]]
10.51s;1.66503%;1038;[[3, 44, 50, 32, 17], [4, 67], [6, 2, 68, 75], [7, 19, 54, 13, 57, 15, 27], [12, 39, 9, 40], [25, 55, 18, 24, 49, 16, 51], [26, 72, 31, 10, 58], [30, 21, 28, 74], [33, 42, 64, 22, 62], [34, 52, 8, 46], [35, 14, 11, 53], [37, 20, 70, 60, 71, 36, 69, 61], [38, 65, 66, 59], [45, 29, 5, 47, 48], [63, 23, 56, 41, 43, 1, 73]]
17.77s;1.46915%;1036;[[4, 2, 62, 6], [7, 11, 66, 65], [8, 19, 54, 13, 57, 15, 27], [12, 25, 55, 18, 50, 32], [16, 49, 24, 3, 44, 17], [22, 64, 42, 41, 43, 73], [26, 39, 9, 40], [30, 48, 5, 29, 45], [33, 1, 56, 23, 63, 51], [34, 52, 46, 67], [35, 14, 59, 53], [37, 20, 70, 60, 71, 36, 47], [58, 38, 10, 31, 72], [68, 28, 61, 69, 21, 74], [75]]
19.13s;1.3712%;1035;[[1, 43, 56, 23, 63, 16], [4, 52, 34, 67], [6, 2, 30, 68, 75], [7, 35, 14, 59, 19], [12, 72, 31, 25, 55, 18, 50], [17, 40, 9, 39], [26, 58, 10, 65, 38], [27, 13, 54, 8, 46], [32, 44, 3, 24, 49, 51], [33, 41, 42, 64, 22, 73], [37, 70, 60, 71, 69, 36, 47, 48], [45, 29, 5, 20, 15, 57], [53, 11, 66], [62, 28, 61, 21, 74]]
13.22s;1.46915%;1036;[[4, 75], [6, 33, 2, 68], [7, 53, 11, 26], [8, 35, 14, 19, 54, 13], [9, 25, 55, 18, 50], [12, 40, 32, 44], [17, 3, 24, 49, 16, 51], [27, 57, 15, 5, 29, 45], [28, 22, 64, 42, 62], [30, 48, 47, 21, 74], [37, 20, 70, 60, 71, 36, 69, 61], [38, 65, 66, 59], [46, 52, 34, 67], [58, 10, 31, 39, 72], [63, 23, 56, 41, 43, 1, 73]]
10.42s;1.3712%;1035;[[4, 52, 34, 67], [6, 33, 2, 30], [7, 53, 14, 19, 35], [11, 66, 59], [12, 39, 9, 40], [16, 49, 23, 56, 43, 1, 73], [17, 3, 44, 50, 32], [26, 58, 10, 65, 38], [27, 13, 54, 8, 46], [36, 71, 60, 70, 20, 37, 15, 57], [45, 29, 5, 47, 48], [51, 24, 18, 55, 25, 31, 72], [62, 22, 64, 42, 41, 63], [68, 28, 61, 69, 21, 74], [75]]
