elapsed;gap;fitness;solution
6.10s;0.0%;747;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 32, 34, 19, 15, 49, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [9, 16, 13, 46, 17, 22, 26], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
4.57s;0.0%;747;[[1, 18, 30, 20, 42, 40], [2, 9, 16, 46, 13, 26, 22], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [23, 12, 50, 17, 49, 15, 19, 34, 32, 38, 48], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
3.55s;0.133869%;748;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [9, 16, 46, 13, 49, 15, 19, 32, 34], [29, 51, 5, 8, 27, 10, 44], [33, 35, 43, 7, 37, 47], [36, 6, 25, 41]]
5.75s;0.0%;747;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 32, 34, 19, 15, 49, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [9, 16, 46, 13, 17, 22, 26], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
5.65s;0.0%;747;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 32, 34, 19, 15, 49, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [9, 16, 46, 13, 17, 22, 26], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
5.99s;0.133869%;748;[[1, 18, 30, 20, 42, 40], [2, 48, 16, 9, 46, 13, 26], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [23, 12, 50, 22, 17, 49, 15, 19, 34, 32, 38], [35, 33, 43, 7, 37, 47], [36, 6, 25, 41], [44, 10, 29, 27, 8, 5, 51]]
4.27s;0.133869%;748;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 34, 32, 19, 15, 49, 17, 26], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [16, 9, 46, 13, 22, 50, 12, 23], [25, 6, 36, 41], [27, 8, 5, 10, 44, 47, 37], [29, 51, 7, 43, 33, 35]]
4.35s;0.0%;747;[[2, 48, 38, 26, 22, 17, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [6, 25, 41], [9, 16, 13, 46, 49, 15, 19, 34, 32], [35, 33, 43, 7, 51, 47], [36, 1, 30, 18, 20, 42, 40], [37, 29, 27, 8, 5, 10, 44]]
3.55s;0.0%;747;[[1, 18, 30, 20, 42, 40], [2, 9, 16, 13, 46, 26, 22], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [23, 12, 50, 17, 49, 15, 19, 32, 34, 38, 48], [25, 6, 36, 41], [33, 35, 43, 7, 51, 47], [37, 29, 27, 8, 5, 10, 44]]
4.59s;0.0%;747;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 32, 34, 19, 15, 49, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [16, 9, 13, 46, 26, 17, 22], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
5.52s;0.133869%;748;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 26, 22, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [16, 9, 13, 46, 32, 34, 19, 15, 49, 17], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
3.63s;0.0%;747;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 32, 34, 19, 15, 49, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [16, 9, 13, 46, 17, 22, 26], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
4.36s;0.0%;747;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 32, 34, 19, 15, 49, 17, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [16, 9, 13, 46, 22, 50, 12, 23], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
3.36s;0.0%;747;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 34, 32, 19, 15, 49, 17, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [16, 9, 46, 13, 22, 50, 12, 23], [25, 6, 36, 41], [33, 35, 43, 7, 51, 47], [37, 29, 27, 8, 5, 10, 44]]
4.95s;0.0%;747;[[1, 30, 18, 20, 42, 40], [2, 16, 9, 13, 46, 26, 22], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [23, 12, 50, 17, 49, 15, 19, 32, 34, 38, 48], [25, 6, 36, 41], [35, 33, 43, 7, 51, 47], [37, 29, 27, 8, 5, 10, 44]]
5.34s;0.0%;747;[[2, 48, 38, 26, 22, 17, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [6, 25, 41], [16, 9, 46, 13, 49, 15, 19, 32, 34], [33, 35, 43, 7, 51, 47], [36, 1, 30, 18, 20, 42, 40], [37, 29, 27, 8, 5, 10, 44]]
5.37s;0.0%;747;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [16, 9, 13, 46, 49, 15, 19, 32, 34], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
2.97s;0.0%;747;[[1, 18, 30, 20, 42, 40], [2, 48, 9, 16, 46, 13, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [23, 12, 50, 22, 17, 49, 15, 19, 32, 34, 38], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
3.62s;0.0%;747;[[1, 30, 18, 20, 42, 40], [2, 48, 9, 16, 13, 46, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [23, 12, 50, 22, 17, 49, 15, 19, 34, 32, 38], [25, 6, 36, 41], [33, 35, 43, 7, 51, 47], [37, 29, 27, 8, 5, 10, 44]]
4.77s;0.0%;747;[[1, 30, 18, 20, 42, 40], [2, 48, 9, 16, 13, 46, 26], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [23, 12, 50, 22, 17, 49, 15, 19, 32, 34, 38], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
5.73s;0.0%;747;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [16, 9, 32, 34, 19, 15, 49, 13, 46], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
6.11s;0.0%;747;[[2, 48, 38, 32, 34, 19, 15, 49, 17, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [6, 25, 41], [9, 16, 46, 13, 22, 50, 12, 23], [35, 33, 43, 7, 51, 47], [36, 1, 18, 30, 20, 42, 40], [37, 29, 27, 8, 5, 10, 44]]
4.30s;0.133869%;748;[[1, 30, 18, 20, 42, 40], [2, 9, 16, 13, 46, 26, 22], [4, 45, 14, 39, 24, 31, 3, 28, 11, 21], [23, 12, 50, 17, 49, 15, 19, 32, 34, 38, 48], [25, 6, 36, 41], [27, 8, 5, 10, 44, 47, 37], [29, 51, 7, 43, 35, 33]]
5.39s;0.0%;747;[[1, 30, 18, 20, 42, 40], [2, 16, 9, 46, 13, 26, 22], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [23, 12, 50, 17, 49, 15, 19, 34, 32, 38, 48], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
3.29s;0.0%;747;[[1, 18, 30, 20, 42, 40], [2, 48, 38, 32, 34, 19, 15, 49, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [16, 9, 46, 13, 17, 22, 26], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
4.31s;0.0%;747;[[1, 30, 18, 20, 42, 40], [2, 48, 16, 9, 13, 46, 26], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [23, 12, 50, 22, 17, 49, 15, 19, 34, 32, 38], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
4.87s;0.0%;747;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [16, 9, 13, 46, 49, 15, 19, 32, 34], [35, 33, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
4.51s;0.0%;747;[[1, 30, 18, 20, 42, 40], [2, 48, 38, 26, 22, 17, 50, 12, 23], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [16, 9, 46, 13, 49, 15, 19, 32, 34], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]
4.39s;0.0%;747;[[1, 18, 30, 20, 42, 40], [2, 16, 9, 46, 13, 26, 22], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [23, 12, 50, 17, 49, 15, 19, 34, 32, 38, 48], [25, 6, 36, 41], [35, 33, 43, 7, 51, 47], [37, 29, 27, 8, 5, 10, 44]]
3.90s;0.0%;747;[[1, 18, 30, 20, 42, 40], [2, 16, 9, 46, 13, 26, 22], [3, 31, 24, 28, 11, 21, 39, 14, 45, 4], [23, 12, 50, 17, 49, 15, 19, 32, 34, 38, 48], [33, 35, 43, 7, 51, 47], [36, 6, 25, 41], [37, 29, 27, 8, 5, 10, 44]]

avg_time;avg_ans;best_ans;worst_ans;avg_gap;best_gap;worst_gap
4.64s;747.17;747;748;0.0223115%;0.0%;0.133869%
