elapsed;gap;fitness;solution
16.18s;-4.44894%;945;[[1, 43, 42, 41, 23], [2, 28, 22], [4, 27, 52], [5, 47, 21], [6, 33, 16], [7, 53, 14], [8, 35, 19, 54, 13], [9, 39, 26], [10, 31, 25], [11, 38], [12, 40, 17], [29, 15, 20, 37, 36], [30, 48, 45], [32, 44, 3, 51], [34, 46], [49, 24, 18, 50]]
12.04s;-4.44894%;945;[[1, 43, 42, 41, 23], [2, 28, 22], [4, 52, 34], [5, 47, 21], [6, 33, 16], [7, 53, 14], [10, 31, 25], [11, 38], [12, 9, 39], [15, 20, 37, 36, 29], [17, 40], [26, 8, 46], [27, 13, 54, 19, 35], [30, 48, 45], [32, 44, 3, 51], [49, 24, 18, 50]]
9.54s;-4.04449%;949;[[1, 43, 42, 41, 23], [2, 30, 45], [3, 24, 49, 16], [4, 52, 34], [5, 37, 20, 15], [6, 33, 51], [7, 53, 14], [9, 32], [10, 31, 39], [11, 38], [12, 40, 17], [21, 28, 22], [25, 18, 50, 44], [26, 8, 46], [27, 13, 54, 19, 35], [29, 36, 47, 48]]
8.64s;-4.44894%;945;[[1, 43, 42, 41, 23], [2, 28, 22], [4, 34], [5, 47, 21], [6, 33, 16], [7, 53, 14], [10, 31, 25], [11, 38], [15, 20, 37, 36, 29], [17, 9, 39], [26, 12, 40], [27, 13, 54, 19, 35], [30, 48, 45], [32, 44, 3, 51], [46, 8, 52], [49, 24, 18, 50]]
11.25s;-4.04449%;949;[[1, 43, 42, 41, 23], [2, 30, 45], [3, 24, 49, 16], [4, 52, 34], [5, 37, 20, 15], [6, 33, 51], [7, 53, 14], [9, 32], [10, 31, 39], [11, 38], [12, 40, 17], [21, 28, 22], [25, 18, 50, 44], [26, 8, 46], [27, 13, 54, 19, 35], [29, 36, 47, 48]]
9.02s;-4.1456%;948;[[1, 43, 42, 41, 23], [2, 30, 45], [4, 52, 34], [5, 37, 20, 15], [6, 33, 16], [7, 14, 53], [10, 31, 25], [11, 38], [12, 9, 39], [17, 40], [21, 28, 22], [26, 8, 46], [27, 13, 54, 19, 35], [29, 36, 47, 48], [32, 44, 3, 51], [49, 24, 18, 50]]
6.86s;-4.44894%;945;[[1, 43, 42, 41, 23], [2, 28, 22], [4, 52, 34], [5, 47, 21], [6, 33, 16], [7, 53, 14], [10, 31, 25], [11, 38], [12, 9, 39], [15, 20, 37, 36, 29], [17, 40], [26, 8, 46], [27, 13, 54, 19, 35], [30, 48, 45], [32, 44, 3, 51], [49, 24, 18, 50]]
12.43s;-4.1456%;948;[[1, 43, 42, 41, 23], [2, 30, 45], [4, 52, 34], [5, 37, 20, 15], [6, 33, 16], [7, 53, 14], [10, 31, 25], [11, 38], [12, 9, 39], [17, 40], [21, 28, 22], [26, 8, 46], [27, 13, 54, 19, 35], [29, 36, 47, 48], [32, 44, 3, 51], [49, 24, 18, 50]]
8.50s;-4.44894%;945;[[1, 43, 42, 41, 23], [2, 28, 22], [4, 52, 34], [5, 47, 21], [6, 33, 16], [7, 14, 53], [9, 39, 12], [10, 31, 25], [11, 38], [17, 40], [26, 8, 46], [27, 13, 54, 19, 35], [29, 15, 20, 37, 36], [30, 48, 45], [32, 44, 3, 51], [49, 24, 18, 50]]
15.51s;-4.85339%;941;[[1, 43, 42, 41, 23], [2, 28, 22], [4], [5, 47, 21], [6, 33, 16], [7, 11, 26], [8, 14, 53], [9, 25, 31], [12, 40, 17], [15, 20, 37, 36, 29], [27, 13, 54, 19, 35], [30, 48, 45], [32, 44, 3, 51], [34, 52, 46], [38, 10, 39], [49, 24, 18, 50]]
12.79s;-4.44894%;945;[[1, 43, 42, 41, 23], [2, 28, 22], [4, 52, 34], [5, 47, 21], [6, 33, 16], [7, 14, 53], [10, 31, 25], [11, 38], [12, 9, 39], [15, 20, 37, 36, 29], [17, 40], [26, 8, 46], [27, 13, 54, 19, 35], [30, 48, 45], [32, 44, 3, 51], [49, 24, 18, 50]]
10.00s;-4.44894%;945;[[1, 43, 42, 41, 23], [2, 28, 22], [4, 52, 34], [5, 47, 21], [6, 33, 16], [7, 14, 53], [9, 39, 12], [10, 31, 25], [11, 38], [15, 20, 37, 36, 29], [17, 40], [26, 8, 46], [27, 13, 54, 19, 35], [30, 48, 45], [32, 44, 3, 51], [49, 24, 18, 50]]
6.08s;-4.44894%;945;[[1, 43, 42, 41, 23], [2, 28, 22], [4, 27, 52], [5, 47, 21], [6, 33, 16], [7, 35, 19, 54, 13], [8, 14, 53], [10, 31, 25], [11, 38], [15, 20, 37, 36, 29], [17, 9, 39], [26, 12, 40], [30, 48, 45], [32, 44, 3, 51], [34, 46], [49, 24, 18, 50]]
8.71s;-4.34783%;946;[[1, 43, 42, 41, 23], [2, 28, 22], [3, 24, 49, 16], [4, 52, 34], [5, 47, 21], [6, 33, 51], [7, 53, 14], [9, 32], [10, 31, 39], [11, 38], [12, 40, 17], [25, 18, 50, 44], [26, 8, 46], [27, 13, 54, 19, 35], [29, 15, 20, 37, 36], [30, 48, 45]]
8.80s;-4.44894%;945;[[1, 43, 42, 41, 23], [2, 28, 22], [4, 52, 34], [5, 47, 21], [6, 33, 16], [7, 53, 14], [9, 39, 12], [10, 31, 25], [11, 38], [15, 20, 37, 36, 29], [17, 40], [26, 8, 46], [27, 13, 54, 19, 35], [30, 48, 45], [32, 44, 3, 51], [49, 24, 18, 50]]
12.29s;-4.44894%;945;[[1, 43, 42, 41, 23], [2, 28, 22], [4, 34], [5, 47, 21], [6, 33, 16], [7, 53, 14], [10, 31, 25], [11, 38], [12, 40, 17], [15, 20, 37, 36, 29], [26, 9, 39], [27, 13, 54, 19, 35], [30, 48, 45], [32, 44, 3, 51], [46, 8, 52], [49, 24, 18, 50]]
6.49s;-4.44894%;945;[[1, 43, 42, 41, 23], [2, 28, 22], [4, 34], [5, 47, 21], [6, 33, 16], [7, 35, 8, 46], [9, 39, 26], [10, 31, 25], [11, 38], [12, 40, 17], [19, 14, 53], [27, 13, 54, 52], [29, 15, 20, 37, 36], [30, 48, 45], [32, 44, 3, 51], [49, 24, 18, 50]]
6.10s;-4.44894%;945;[[1, 43, 42, 41, 23], [2, 28, 22], [4, 52, 34], [5, 47, 21], [6, 33, 16], [7, 53, 14], [10, 31, 25], [11, 38], [12, 9, 39], [17, 40], [26, 8, 46], [27, 13, 54, 19, 35], [29, 15, 20, 37, 36], [30, 48, 45], [32, 44, 3, 51], [49, 24, 18, 50]]
