elapsed;gap;fitness;solution
8.89s;0.348432%;864;[[1, 26, 41, 54, 31, 7], [2, 44, 45, 58, 53, 6, 3, 32], [9, 22, 55, 51, 59, 35, 14, 4, 5, 24], [10, 12, 60, 48, 36, 15, 19], [16, 13, 56, 28, 11, 29, 33], [17, 27, 38, 34, 40, 21, 8, 46, 30], [25, 23, 39, 42, 63, 20, 57], [37, 50, 18, 61, 47], [52, 49, 43, 62]]
4.23s;2.67131%;884;[[1, 26, 41, 54, 31, 7], [6, 53, 58, 44, 45, 2, 20], [9, 22, 55, 51, 59, 14, 4, 5, 24], [10, 50, 18, 61, 47, 33], [12, 36, 48, 60, 35, 15, 19, 3, 32], [16, 13, 56, 28, 11, 29], [17, 8, 21, 27, 38, 40, 34, 46, 30], [23, 25, 39, 42, 63, 57], [37], [52, 43, 49, 62]]
5.42s;0.348432%;864;[[1, 26, 41, 46, 54, 31, 17, 30], [2, 45, 44, 58, 53, 6, 3, 32], [7, 8, 21, 27, 34, 40, 38], [12, 10, 50, 61, 47], [15, 24, 5, 4, 59, 14, 35, 60], [16, 13, 56, 28, 11, 29, 33], [18, 55, 51, 22, 36, 48, 19, 9, 37], [25, 23, 39, 42, 63, 20, 57], [52, 43, 49, 62]]
5.61s;0.464576%;865;[[1, 26, 41, 46, 54, 31, 17, 30], [2, 44, 45, 58, 53, 6, 3, 32], [7, 8, 21, 27, 34, 40, 38], [9, 37, 12, 10, 18, 50], [16, 13, 56, 28, 11, 29, 33], [19, 15, 24, 5, 4, 14, 35, 36], [23, 25, 39, 42, 63, 20, 57], [47, 61, 22, 55, 51, 59, 60, 48], [52, 43, 49, 62]]
10.70s;0.348432%;864;[[1, 26, 41, 54, 31, 17, 46, 30], [2, 45, 44, 58, 53, 6, 3, 32], [7, 8, 21, 27, 34, 40, 38], [9, 55, 51, 59, 14, 4, 5, 24, 15], [16, 13, 56, 28, 11, 29, 33], [19, 36, 60, 48, 35, 22, 61, 47], [23, 25, 39, 42, 63, 20, 57], [37, 12, 10, 18, 50], [52, 43, 49, 62]]
11.81s;0.232288%;863;[[1, 26, 41, 54, 31, 7], [2, 45, 44, 58, 53, 6, 3, 32], [9, 55, 51, 59, 14, 4, 5, 24, 15], [16, 13, 56, 28, 11, 29, 33], [17, 27, 34, 40, 38, 21, 8, 46, 30], [19, 60, 48, 36, 35, 22, 61, 47], [23, 25, 39, 42, 63, 20, 57], [37, 12, 10, 18, 50], [52, 49, 43, 62]]
8.02s;0.348432%;864;[[1, 26, 41, 54, 31, 7], [2, 44, 45, 58, 53, 6, 3, 32], [9, 22, 55, 51, 59, 35, 14, 4, 5, 24], [16, 13, 56, 28, 11, 29, 33], [17, 38, 40, 34, 27, 21, 8, 46, 30], [18, 50, 10, 12, 37], [19, 15, 60, 36, 48, 61, 47], [23, 25, 39, 42, 63, 20, 57], [52, 43, 49, 62]]
12.29s;0.348432%;864;[[1, 26, 41, 54, 31, 7], [2, 44, 45, 58, 53, 6, 3, 32], [9, 22, 55, 51, 59, 35, 14, 4, 5, 24], [10, 12, 36, 48, 60, 15, 19], [16, 13, 56, 28, 11, 29, 33], [17, 27, 38, 40, 34, 21, 8, 46, 30], [23, 25, 39, 42, 63, 20, 57], [37, 18, 50, 61, 47], [52, 49, 43, 62]]
5.06s;0.348432%;864;[[1, 26, 41, 54, 31, 7], [2, 45, 44, 58, 53, 6, 3, 32], [9, 22, 55, 51, 59, 35, 14, 4, 5, 24], [16, 13, 56, 28, 11, 29, 33], [17, 8, 21, 27, 38, 40, 34, 46, 30], [18, 50, 10, 12, 37], [19, 15, 60, 36, 48, 61, 47], [25, 23, 39, 42, 63, 20, 57], [52, 49, 43, 62]]
12.40s;0.348432%;864;[[1, 26, 41, 54, 31, 7], [2, 44, 45, 58, 53, 6, 3, 32], [9, 37, 12, 10, 18, 50], [15, 24, 5, 4, 14, 59, 51, 55, 22], [16, 13, 56, 28, 11, 29, 33], [17, 38, 40, 34, 27, 21, 8, 46, 30], [19, 35, 48, 60, 36, 61, 47], [25, 23, 39, 42, 63, 20, 57], [52, 49, 43, 62]]
