elapsed;fitness;solution
5.73s;807;[[1, 13, 17, 30, 29, 33, 31, 19, 4, 3, 6, 23], [5, 9, 28, 12, 25], [10, 7, 26], [11, 27, 18, 32, 22, 21, 24, 16], [15, 8, 35, 2, 34, 14, 20]]
5.87s;807;[[9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [11, 24, 21, 25, 5, 20], [15, 8, 35, 2, 23, 34, 14, 28], [16, 1, 22, 32, 13, 17, 30, 29, 33, 18, 27]]
2.77s;807;[[1, 13, 17, 30, 29, 33, 31, 19, 4, 3, 6, 23], [5, 9, 28, 12, 25], [10, 7, 26], [11, 27, 18, 32, 22, 21, 24, 16], [15, 8, 35, 2, 34, 14, 20]]
5.22s;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
3.00s;807;[[9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [11, 24, 21, 25, 5, 20], [15, 8, 35, 2, 23, 34, 14, 28], [16, 1, 22, 32, 13, 17, 30, 29, 33, 18, 27]]
4.36s;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
2.97s;812;[[5, 9, 28, 6, 3, 12], [10, 7, 26], [11, 24, 21, 22, 18, 27, 25], [15, 8, 35, 2, 34, 14, 20], [16, 1, 32, 13, 17, 30, 29, 33, 31, 19, 4, 23]]
4.47s;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
2.52s;807;[[1, 13, 17, 30, 29, 33, 31, 19, 4, 3, 6, 23], [5, 9, 28, 12, 25], [10, 7, 26], [11, 27, 18, 32, 22, 21, 24, 16], [15, 8, 35, 2, 34, 14, 20]]
2.56s;812;[[5, 9, 28, 6, 3, 12], [10, 7, 26], [11, 24, 21, 22, 18, 27, 25], [15, 8, 35, 2, 34, 14, 20], [16, 1, 32, 13, 17, 30, 29, 33, 31, 19, 4, 23]]
3.31s;807;[[1, 13, 17, 30, 29, 33, 31, 19, 4, 3, 6, 23], [5, 9, 28, 12, 25], [10, 7, 26], [11, 27, 18, 32, 22, 21, 24, 16], [15, 8, 35, 2, 34, 14, 20]]
3.66s;812;[[5, 9, 28, 6, 3, 12], [10, 7, 26], [11, 24, 21, 22, 18, 27, 25], [15, 8, 35, 2, 34, 14, 20], [16, 1, 32, 13, 17, 30, 29, 33, 31, 19, 4, 23]]
3.48s;807;[[9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [11, 24, 21, 25, 5, 20], [15, 8, 35, 2, 23, 34, 14, 28], [16, 1, 22, 32, 13, 17, 30, 29, 33, 18, 27]]
3.43s;807;[[9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [11, 24, 21, 25, 5, 20], [15, 8, 35, 2, 23, 34, 14, 28], [16, 1, 22, 32, 13, 17, 30, 29, 33, 18, 27]]
3.74s;812;[[5, 20, 9, 12, 25], [6, 3, 4, 19, 31, 33, 29, 30, 17, 13, 1, 16], [10, 7, 26], [11, 24, 21, 22, 32, 18, 27], [15, 8, 35, 2, 23, 34, 14, 28]]
4.44s;807;[[9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [11, 24, 21, 25, 5, 20], [15, 8, 35, 2, 23, 34, 14, 28], [16, 1, 22, 32, 13, 17, 30, 29, 33, 18, 27]]
3.11s;807;[[9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [11, 24, 21, 25, 5, 20], [15, 8, 35, 2, 23, 34, 14, 28], [16, 1, 22, 32, 13, 17, 30, 29, 33, 18, 27]]
3.91s;807;[[9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [11, 24, 21, 25, 5, 20], [15, 8, 35, 2, 23, 34, 14, 28], [16, 1, 22, 32, 13, 17, 30, 29, 33, 18, 27]]
6.28s;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]
6.04s;799;[[1, 22, 32, 13, 17, 30, 29, 33, 18, 21], [9, 6, 3, 4, 19, 31, 12], [10, 7, 26], [15, 8, 35, 2, 23, 34, 14, 28], [16, 11, 24, 27, 25, 5, 20]]

avg_time;avg_ans;best;worst
4.04s;806.00;799;812
