elapsed;fitness;solution
5.60s;680;[[4, 27, 19, 37, 23, 32, 28, 8, 22, 39], [5, 1, 30, 42, 13], [12, 41, 31, 21, 38, 35], [16, 25, 26, 6, 34, 18, 29], [20, 7, 15, 3, 9, 40, 33, 44], [24, 17, 14, 2, 36, 10, 11, 43]]
3.90s;686;[[4, 35, 40, 38, 21, 15, 7], [5, 1, 6, 34, 18, 20, 29], [13, 25, 26, 42, 30, 16], [24, 14, 17, 2, 36, 10, 11, 43], [27, 19, 37, 23, 32, 12, 28, 8, 22, 39], [33, 3, 9, 31, 41, 44]]
6.01s;679;[[1, 11, 10, 36, 2, 17, 14, 24], [4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 30, 42, 13, 43], [12, 44, 40, 9, 3, 15, 7, 20], [16, 25, 26, 6, 34, 18, 29], [33, 21, 31, 41, 38, 35]]
6.99s;678;[[1, 11, 10, 36, 2, 14, 17, 24], [4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 30, 42, 13, 43], [12, 41, 31, 21, 38, 35], [16, 25, 26, 6, 34, 18, 29], [20, 7, 15, 3, 9, 40, 33, 44]]
3.58s;680;[[4, 44, 40, 9, 3, 15, 7], [5, 1, 30, 13, 29], [16, 42, 25, 26, 6, 34, 18, 20], [24, 17, 14, 2, 36, 10, 11, 43], [27, 19, 37, 23, 32, 12, 28, 8, 22, 39], [33, 21, 31, 41, 38, 35]]
4.66s;681;[[4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 1, 30, 13, 29], [12, 35, 41, 31, 21, 38], [16, 42, 25, 26, 6, 34, 18], [20, 7, 15, 3, 9, 40, 33, 44], [24, 14, 17, 2, 36, 10, 11, 43]]
4.29s;680;[[4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 1, 30, 42, 13], [7, 20, 15, 3, 9, 40, 33, 44], [12, 35, 38, 21, 31, 41], [16, 25, 26, 6, 34, 18, 29], [24, 14, 17, 2, 36, 10, 11, 43]]
3.53s;680;[[4, 27, 19, 37, 23, 32, 28, 8, 22, 39], [5, 1, 30, 42, 13], [7, 20, 15, 3, 9, 40, 33, 44], [12, 35, 38, 21, 31, 41], [16, 25, 26, 6, 34, 18, 29], [24, 17, 14, 2, 36, 10, 11, 43]]
4.76s;680;[[4, 27, 19, 37, 23, 32, 28, 8, 22, 39], [5, 1, 30, 42, 13], [12, 35, 38, 41, 31, 21], [16, 25, 26, 6, 34, 18, 29], [20, 7, 15, 3, 9, 40, 33, 44], [24, 17, 14, 2, 36, 10, 11, 43]]
6.10s;678;[[1, 11, 10, 36, 2, 17, 14, 24], [4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 30, 42, 13, 43], [12, 41, 31, 21, 38, 35], [16, 25, 26, 6, 34, 18, 29], [20, 7, 15, 3, 9, 40, 33, 44]]
1.92s;688;[[4, 35, 38, 41, 9, 15, 7], [5, 1, 6, 34, 18, 20, 29], [13, 25, 26, 42, 30, 16], [24, 17, 14, 2, 36, 10, 11, 43], [27, 19, 37, 23, 32, 12, 28, 22, 8, 39], [33, 40, 3, 31, 21, 44]]
3.36s;680;[[1, 6, 34, 18, 26, 25, 16], [4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 11, 10, 36, 2, 17, 14, 24], [7, 20, 15, 3, 9, 40, 33, 44], [12, 35, 38, 21, 31, 41], [29, 13, 42, 30, 43]]
12.17s;680;[[4, 44, 40, 9, 3, 15, 7], [5, 1, 30, 13, 29], [16, 42, 25, 26, 6, 34, 18, 20], [24, 17, 14, 2, 36, 10, 11, 43], [27, 19, 37, 23, 32, 12, 28, 22, 8, 39], [33, 21, 31, 41, 38, 35]]
2.52s;680;[[1, 6, 18, 34, 26, 25, 16], [4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 11, 10, 36, 2, 14, 17, 24], [12, 41, 31, 21, 38, 35], [20, 7, 15, 3, 9, 40, 33, 44], [29, 13, 42, 30, 43]]
3.06s;680;[[4, 44, 40, 9, 3, 15, 7], [5, 1, 30, 13, 29], [12, 32, 23, 37, 19, 28, 22, 8, 27, 39], [16, 42, 25, 26, 6, 34, 18, 20], [24, 14, 17, 2, 36, 10, 11, 43], [33, 21, 31, 41, 38, 35]]
8.01s;680;[[4, 27, 19, 37, 23, 32, 28, 22, 8, 39], [5, 1, 30, 42, 13], [7, 20, 15, 3, 9, 40, 33, 44], [12, 35, 38, 41, 31, 21], [16, 25, 26, 6, 34, 18, 29], [24, 17, 14, 2, 36, 10, 11, 43]]
1.61s;694;[[4, 41, 31, 21, 38, 7], [5, 1, 30, 42, 25], [13, 29, 26, 33, 40, 44, 35], [16, 6, 34, 18, 15, 3, 9, 20], [24, 14, 17, 2, 36, 10, 11, 43], [27, 28, 19, 37, 23, 32, 12, 8, 22, 39]]
4.53s;681;[[4, 27, 19, 37, 23, 32, 28, 8, 22, 39], [5, 1, 30, 13, 29], [7, 20, 15, 3, 9, 40, 33, 44], [12, 41, 31, 21, 38, 35], [16, 42, 25, 26, 6, 34, 18], [24, 17, 14, 2, 36, 10, 11, 43]]
7.83s;678;[[1, 11, 10, 36, 2, 14, 17, 24], [4, 27, 19, 37, 23, 32, 28, 8, 22, 39], [5, 30, 42, 13, 43], [12, 35, 38, 21, 31, 41], [16, 25, 26, 34, 18, 6, 29], [20, 7, 15, 3, 9, 40, 33, 44]]
2.27s;689;[[4, 44, 38, 41, 31, 21, 20], [5, 1, 30, 42, 25], [13, 33, 40, 3, 9, 35], [16, 26, 6, 34, 18, 15, 7, 29], [24, 14, 17, 2, 36, 10, 11, 43], [27, 28, 19, 37, 23, 32, 12, 22, 8, 39]]

avg_time;avg_ans;best;worst
4.83s;681.60;678;694
